userid_DI_encoded,course_id_encoded,interaction_order,incomplete_flag,registered,viewed,nchapters,nplay_video
2962,4,1,1,1,0,3.63442342142082,114.84417345649427
2963,0,1,1,1,1,3.0,114.84417345649427
2963,5,2,1,1,1,11.0,372.0
2964,1,1,1,1,0,3.63442342142082,114.84417345649427
2965,3,1,1,1,1,12.0,42.0
2966,13,1,1,1,1,1.0,3.0
2967,3,1,1,1,0,3.63442342142082,114.84417345649427
2968,11,1,1,1,1,1.0,114.84417345649427
2969,1,1,1,1,1,1.0,114.84417345649427
2970,0,1,1,1,1,1.0,114.84417345649427
2971,1,1,1,1,0,3.63442342142082,114.84417345649427
2972,12,1,1,1,1,1.0,1.0
2973,1,1,1,1,0,3.63442342142082,114.84417345649427
2973,12,2,1,1,1,1.0,1.0
2973,15,3,1,1,1,1.0,114.84417345649427
2974,1,1,1,1,0,3.63442342142082,114.84417345649427
2974,7,2,1,1,0,3.63442342142082,114.84417345649427
2974,9,3,1,1,0,3.63442342142082,114.84417345649427
2975,1,1,1,1,1,2.0,114.84417345649427
2976,11,1,1,1,1,2.0,7.0
2977,2,1,1,1,1,2.0,114.84417345649427
2978,3,1,1,1,1,3.0,25.0
2979,1,1,1,1,1,10.0,114.84417345649427
2980,15,1,1,1,1,20.0,114.84417345649427
2980,2,2,1,1,1,32.0,114.84417345649427
2981,1,1,1,1,1,2.0,114.84417345649427
2982,1,1,1,1,0,3.63442342142082,114.84417345649427
2982,11,2,1,1,1,2.0,13.0
2983,1,1,1,1,1,3.0,114.84417345649427
2984,11,1,1,1,1,3.0,47.0
2985,1,1,1,1,1,1.0,114.84417345649427
2986,1,1,1,1,0,3.63442342142082,114.84417345649427
2986,3,2,1,1,1,2.0,45.0
2987,12,1,1,1,1,3.63442342142082,114.84417345649427
2988,1,1,1,1,1,2.0,114.84417345649427
2989,3,1,1,1,0,3.63442342142082,114.84417345649427
2989,4,2,1,1,0,3.63442342142082,114.84417345649427
2990,0,1,1,1,1,3.0,114.84417345649427
2991,11,1,1,1,1,4.0,30.0
2991,1,2,1,1,1,10.0,114.84417345649427
2992,5,1,1,1,0,3.63442342142082,114.84417345649427
2993,10,1,1,1,0,3.63442342142082,114.84417345649427
2994,10,1,1,1,0,3.63442342142082,114.84417345649427
2995,1,1,1,1,1,5.0,114.84417345649427
2996,2,1,1,1,1,3.0,114.84417345649427
2997,2,1,1,1,0,3.63442342142082,114.84417345649427
2997,5,2,1,1,1,1.0,114.84417345649427
2998,2,1,1,1,1,2.0,114.84417345649427
2999,10,1,1,1,1,13.0,15.0
2999,9,2,1,1,1,2.0,114.84417345649427
3000,12,1,1,1,1,2.0,2.0
3001,1,1,1,1,1,2.0,114.84417345649427
3002,0,1,1,1,1,12.0,114.84417345649427
3002,2,2,1,1,1,29.0,114.84417345649427
3002,4,3,1,1,1,2.0,114.84417345649427
3002,1,4,1,1,0,3.63442342142082,114.84417345649427
3002,3,5,1,1,0,3.63442342142082,114.84417345649427
3003,7,1,1,1,0,3.63442342142082,114.84417345649427
3003,11,2,1,1,0,3.63442342142082,114.84417345649427
3004,4,1,1,1,1,3.0,7.0
3005,1,1,1,1,0,3.63442342142082,114.84417345649427
3005,11,2,1,1,0,3.63442342142082,114.84417345649427
3006,2,1,1,1,1,1.0,114.84417345649427
3007,5,1,1,1,1,11.0,190.0
3008,12,1,1,1,1,4.0,114.84417345649427
3009,11,1,1,1,1,4.0,125.0
3010,12,1,1,1,1,3.0,69.0
3011,1,1,1,1,1,1.0,114.84417345649427
3011,11,2,1,1,0,3.63442342142082,114.84417345649427
3012,1,1,1,1,1,1.0,114.84417345649427
3013,4,1,1,1,0,3.63442342142082,114.84417345649427
3014,1,1,1,1,1,2.0,114.84417345649427
3015,9,1,1,1,1,3.63442342142082,16.0
3016,2,1,1,1,1,2.0,114.84417345649427
3017,2,1,1,1,0,3.63442342142082,114.84417345649427
3017,14,2,1,1,1,2.0,5.0
3018,5,1,1,1,1,5.0,70.0
3019,14,1,1,1,1,2.0,11.0
3020,3,1,1,1,0,3.63442342142082,114.84417345649427
3020,7,2,1,1,0,3.63442342142082,114.84417345649427
3021,2,1,1,1,0,3.63442342142082,114.84417345649427
3021,4,2,1,1,0,3.63442342142082,114.84417345649427
3022,1,1,1,1,0,3.63442342142082,114.84417345649427
3023,1,1,1,1,1,2.0,114.84417345649427
3024,3,1,1,1,1,1.0,1.0
3025,5,1,1,1,0,3.63442342142082,114.84417345649427
3026,1,1,1,1,1,1.0,114.84417345649427
3027,5,1,1,1,0,3.63442342142082,114.84417345649427
3028,1,1,1,1,0,3.63442342142082,114.84417345649427
3028,7,2,1,1,1,1.0,3.0
3029,5,1,1,1,0,3.63442342142082,114.84417345649427
3030,1,1,1,1,0,3.63442342142082,114.84417345649427
3030,11,2,1,1,0,3.63442342142082,114.84417345649427
3031,3,1,1,1,0,3.63442342142082,114.84417345649427
3032,1,1,1,1,1,2.0,114.84417345649427
3033,1,1,1,1,1,1.0,114.84417345649427
3034,11,1,1,1,1,1.0,114.84417345649427
3035,9,1,1,1,1,2.0,3.0
3036,1,1,1,1,1,1.0,114.84417345649427
3037,1,1,1,1,0,3.63442342142082,114.84417345649427
3037,11,2,1,1,0,3.63442342142082,114.84417345649427
3038,1,1,1,1,1,1.0,114.84417345649427
3039,1,1,1,1,0,3.63442342142082,114.84417345649427
3039,12,2,1,1,1,2.0,114.84417345649427
3040,1,1,1,1,1,1.0,114.84417345649427
3040,2,2,1,1,0,3.63442342142082,114.84417345649427
3041,1,1,1,1,1,12.0,114.84417345649427
3042,3,1,1,1,1,11.0,940.0
3043,5,1,1,1,1,2.0,5.0
3043,0,2,1,1,1,1.0,114.84417345649427
3043,2,3,1,1,0,3.63442342142082,114.84417345649427
3044,12,1,1,1,1,3.63442342142082,114.84417345649427
3045,13,1,1,1,1,1.0,1.0
3046,1,1,1,1,1,3.0,114.84417345649427
3047,2,1,1,1,1,33.0,114.84417345649427
3047,0,2,1,1,1,1.0,114.84417345649427
3048,1,1,1,1,1,2.0,114.84417345649427
3049,6,1,1,1,1,1.0,114.84417345649427
3050,14,1,1,1,1,2.0,114.84417345649427
3051,4,1,1,1,1,2.0,102.0
3051,5,2,1,1,1,1.0,30.0
3052,4,1,1,1,1,2.0,5.0
3053,11,1,1,1,1,7.0,3612.0
3054,12,1,1,1,1,5.0,738.0
3055,12,1,1,1,1,1.0,4.0
3056,1,1,1,1,1,1.0,114.84417345649427
3056,3,2,1,1,1,2.0,145.0
3057,14,1,1,1,1,6.0,88.0
3058,1,1,1,1,0,3.63442342142082,114.84417345649427
3059,11,1,1,1,0,3.63442342142082,114.84417345649427
3060,0,1,1,1,1,3.0,114.84417345649427
3061,9,1,1,1,1,4.0,221.0
3061,10,2,1,1,0,3.63442342142082,114.84417345649427
3061,1,3,1,1,1,2.0,114.84417345649427
3061,14,4,1,1,1,3.0,7.0
3062,1,1,1,1,1,2.0,114.84417345649427
3062,12,2,1,1,1,5.0,7.0
3063,1,1,1,1,1,2.0,114.84417345649427
3064,1,1,1,1,1,2.0,114.84417345649427
3065,11,1,1,1,1,1.0,1.0
3066,5,1,1,1,1,12.0,312.0
3067,7,1,1,1,0,3.63442342142082,114.84417345649427
3068,5,1,1,1,1,5.0,1.0
3068,4,2,1,1,1,4.0,3.0
3069,15,1,1,1,1,3.0,114.84417345649427
3070,1,1,1,1,0,3.63442342142082,114.84417345649427
3070,11,2,1,1,0,3.63442342142082,114.84417345649427
3071,2,1,1,1,0,3.63442342142082,114.84417345649427
3072,11,1,1,1,1,3.0,5.0
3073,1,1,1,1,1,2.0,114.84417345649427
3073,2,2,1,1,0,3.63442342142082,114.84417345649427
3073,5,3,1,1,0,3.63442342142082,114.84417345649427
3073,13,4,1,1,0,3.63442342142082,114.84417345649427
3074,1,1,1,1,1,1.0,114.84417345649427
3075,11,1,1,1,1,2.0,1.0
3076,1,1,1,1,0,3.63442342142082,114.84417345649427
3077,11,1,1,1,1,3.0,6.0
3077,3,2,1,1,0,3.63442342142082,114.84417345649427
3078,1,1,1,1,1,5.0,114.84417345649427
3079,12,1,1,1,1,3.63442342142082,114.84417345649427
3080,1,1,1,1,0,3.63442342142082,114.84417345649427
3081,1,1,1,1,0,3.63442342142082,114.84417345649427
3081,11,2,1,1,1,2.0,1.0
3082,3,1,1,1,1,4.0,7.0
3083,12,1,1,1,1,2.0,14.0
3084,11,1,1,1,0,3.63442342142082,114.84417345649427
3085,2,1,1,1,1,2.0,114.84417345649427
3085,13,2,1,1,1,1.0,2.0
3086,0,1,1,1,1,2.0,114.84417345649427
3087,2,1,1,1,1,33.0,114.84417345649427
3087,0,2,1,1,1,4.0,114.84417345649427
3088,9,1,1,1,1,1.0,114.84417345649427
3088,11,2,1,1,1,2.0,114.84417345649427
3089,12,1,1,1,1,3.0,16.0
3089,13,2,1,1,0,3.63442342142082,114.84417345649427
3090,9,1,1,1,0,3.63442342142082,114.84417345649427
3091,1,1,1,1,1,1.0,114.84417345649427
3092,1,1,1,1,0,3.63442342142082,114.84417345649427
3093,4,1,1,1,0,3.63442342142082,114.84417345649427
3094,6,1,1,1,1,1.0,8.0
3095,12,1,1,1,1,3.0,56.0
3096,3,1,1,1,0,3.63442342142082,114.84417345649427
3096,7,2,1,1,0,3.63442342142082,114.84417345649427
3097,8,1,1,1,1,2.0,2.0
3098,14,1,1,1,1,3.0,12.0
3099,4,1,1,1,1,2.0,4.0
3100,5,1,1,1,0,3.63442342142082,114.84417345649427
3101,1,1,1,1,0,3.63442342142082,114.84417345649427
3101,11,2,1,1,0,3.63442342142082,114.84417345649427
3102,6,1,1,1,1,1.0,1.0
3103,12,1,1,1,1,9.0,89.0
3104,1,1,1,1,1,1.0,114.84417345649427
3105,0,1,1,1,1,1.0,114.84417345649427
3105,5,2,1,1,1,2.0,138.0
3106,3,1,1,1,0,3.63442342142082,114.84417345649427
3107,1,1,1,1,0,3.63442342142082,114.84417345649427
3107,0,2,1,1,0,3.63442342142082,114.84417345649427
3107,2,3,1,1,0,3.63442342142082,114.84417345649427
3107,4,4,1,1,0,3.63442342142082,114.84417345649427
3107,5,5,1,1,0,3.63442342142082,114.84417345649427
3108,2,1,1,1,0,3.63442342142082,114.84417345649427
3108,5,2,1,1,0,3.63442342142082,114.84417345649427
3108,14,3,1,1,0,3.63442342142082,114.84417345649427
3109,1,1,1,1,1,1.0,114.84417345649427
3110,0,1,1,1,1,1.0,114.84417345649427
3111,1,1,1,1,0,3.63442342142082,114.84417345649427
3112,4,1,1,1,1,1.0,114.84417345649427
3113,1,1,1,1,1,1.0,114.84417345649427
3114,0,1,1,1,0,3.63442342142082,114.84417345649427
3115,1,1,1,1,1,4.0,114.84417345649427
3116,3,1,1,1,1,9.0,28.0
3117,0,1,1,1,1,3.0,114.84417345649427
3118,9,1,1,1,1,2.0,1.0
3119,1,1,1,1,1,3.0,114.84417345649427
3120,3,1,1,1,0,3.63442342142082,114.84417345649427
3121,14,1,1,1,0,3.63442342142082,114.84417345649427
3122,1,1,1,1,0,3.63442342142082,114.84417345649427
3123,3,1,1,1,1,2.0,8.0
3123,4,2,1,1,0,3.63442342142082,114.84417345649427
3124,11,1,1,1,0,3.63442342142082,114.84417345649427
3125,9,1,1,1,1,12.0,1533.0
3126,1,1,1,1,1,2.0,114.84417345649427
3126,8,2,1,1,1,3.63442342142082,114.84417345649427
3126,12,3,1,1,1,1.0,1.0
3126,13,4,1,1,1,3.63442342142082,114.84417345649427
3127,11,1,1,1,1,3.63442342142082,114.84417345649427
3127,1,2,1,1,0,3.63442342142082,114.84417345649427
3128,9,1,1,1,1,1.0,114.84417345649427
3128,2,2,1,1,1,3.0,114.84417345649427
3128,10,3,1,1,1,2.0,23.0
3128,14,4,1,1,1,2.0,6.0
3129,1,1,1,1,1,4.0,114.84417345649427
3130,3,1,1,1,1,7.0,10.0
3131,9,1,1,1,0,3.63442342142082,114.84417345649427
3132,1,1,1,1,1,1.0,114.84417345649427
3133,2,1,1,1,1,16.0,114.84417345649427
3134,3,1,1,1,1,2.0,2.0
3135,1,1,1,1,1,2.0,114.84417345649427
3135,12,2,1,1,1,1.0,114.84417345649427
3136,1,1,1,1,1,2.0,114.84417345649427
3137,1,1,1,1,1,1.0,114.84417345649427
3138,1,1,1,1,1,6.0,114.84417345649427
3139,1,1,1,1,1,1.0,114.84417345649427
3140,12,1,1,1,1,9.0,114.84417345649427
3141,1,1,1,1,0,3.63442342142082,114.84417345649427
3141,12,2,1,1,1,3.63442342142082,114.84417345649427
3141,14,3,1,1,0,3.63442342142082,114.84417345649427
3141,15,4,1,1,0,3.63442342142082,114.84417345649427
3142,11,1,1,1,0,3.63442342142082,114.84417345649427
3143,1,1,1,1,1,1.0,114.84417345649427
3143,9,2,1,1,0,3.63442342142082,114.84417345649427
3143,11,3,1,1,1,2.0,6.0
3144,3,1,1,1,0,3.63442342142082,114.84417345649427
3145,4,1,1,1,0,3.63442342142082,114.84417345649427
3146,12,1,1,1,1,8.0,344.0
3146,2,2,1,1,1,1.0,114.84417345649427
3146,8,3,1,1,1,6.0,227.0
3147,14,1,1,1,1,5.0,19.0
3147,15,2,1,1,0,3.63442342142082,114.84417345649427
3148,1,1,1,1,1,4.0,114.84417345649427
3148,6,2,1,1,1,1.0,24.0
3149,1,1,1,1,1,4.0,114.84417345649427
3149,11,2,1,1,1,5.0,48.0
3150,2,1,1,1,0,3.63442342142082,114.84417345649427
3151,8,1,1,1,1,16.0,51.0
3151,14,2,1,1,1,14.0,47.0
3151,15,3,1,1,1,2.0,114.84417345649427
3152,11,1,1,1,1,9.0,183.0
3153,0,1,1,1,1,2.0,114.84417345649427
3153,12,2,1,1,1,4.0,52.0
3154,1,1,1,1,1,2.0,114.84417345649427
3155,12,1,1,1,1,1.0,1.0
3156,1,1,1,1,1,1.0,114.84417345649427
3157,4,1,1,1,0,3.63442342142082,114.84417345649427
3158,15,1,1,1,1,9.0,2.0
3158,14,2,1,1,0,3.63442342142082,114.84417345649427
3159,1,1,1,1,1,12.0,114.84417345649427
3159,12,2,1,1,1,1.0,1.0
3160,2,1,1,1,1,2.0,114.84417345649427
3161,1,1,1,1,0,3.63442342142082,114.84417345649427
3161,11,2,1,1,1,1.0,50.0
3162,3,1,1,1,0,3.63442342142082,114.84417345649427
3163,1,1,1,1,0,3.63442342142082,114.84417345649427
3163,11,2,1,1,0,3.63442342142082,114.84417345649427
3164,9,1,1,1,1,2.0,7.0
3165,12,1,1,1,1,3.63442342142082,114.84417345649427
3166,12,1,1,1,1,3.63442342142082,114.84417345649427
3167,7,1,1,1,1,2.0,57.0
3168,2,1,1,1,1,1.0,114.84417345649427
3169,3,1,1,1,0,3.63442342142082,114.84417345649427
3170,14,1,1,1,0,3.63442342142082,114.84417345649427
3171,2,1,1,1,0,3.63442342142082,114.84417345649427
3172,1,1,1,1,1,1.0,114.84417345649427
3172,11,2,1,1,1,3.0,222.0
3172,14,3,1,1,1,1.0,8.0
3173,1,1,1,1,1,1.0,114.84417345649427
3174,1,1,1,1,0,3.63442342142082,114.84417345649427
3174,11,2,1,1,1,1.0,15.0
3175,9,1,1,1,0,3.63442342142082,114.84417345649427
3176,2,1,1,1,1,2.0,114.84417345649427
3177,2,1,1,1,0,3.63442342142082,114.84417345649427
3178,12,1,1,1,1,1.0,9.0
3178,14,2,1,1,0,3.63442342142082,114.84417345649427
3179,11,1,1,1,1,2.0,3.0
3180,2,1,1,1,1,1.0,114.84417345649427
3181,10,1,1,1,1,1.0,11.0
3181,13,2,1,1,0,3.63442342142082,114.84417345649427
3182,13,1,1,1,1,9.0,356.0
3183,5,1,1,1,1,1.0,114.84417345649427
3184,1,1,1,1,1,5.0,114.84417345649427
3185,0,1,1,1,1,2.0,114.84417345649427
3186,11,1,1,1,1,2.0,38.0
3187,3,1,1,1,1,1.0,36.0
3188,1,1,1,1,0,3.63442342142082,114.84417345649427
3189,1,1,1,1,1,3.0,114.84417345649427
3190,12,1,1,1,1,3.63442342142082,114.84417345649427
3191,3,1,1,1,1,3.0,1.0
3192,1,1,1,1,0,3.63442342142082,114.84417345649427
3193,3,1,1,1,0,3.63442342142082,114.84417345649427
3194,14,1,1,1,0,3.63442342142082,114.84417345649427
3195,5,1,1,1,1,3.0,3.0
3196,1,1,1,1,1,4.0,114.84417345649427
3197,1,1,1,1,1,1.0,114.84417345649427
3197,11,2,1,1,0,3.63442342142082,114.84417345649427
3198,12,1,1,1,1,9.0,286.0
3199,14,1,1,1,0,3.63442342142082,114.84417345649427
3200,4,1,1,1,0,3.63442342142082,114.84417345649427
3201,11,1,1,1,1,2.0,7.0
3202,12,1,1,1,1,3.0,1.0
3203,12,1,1,1,1,1.0,8.0
3204,2,1,1,1,1,2.0,114.84417345649427
3205,1,1,1,1,1,2.0,114.84417345649427
3206,11,1,1,1,1,2.0,44.0
3207,12,1,1,1,1,2.0,7.0
3208,4,1,1,1,0,3.63442342142082,114.84417345649427
3209,1,1,1,1,1,1.0,114.84417345649427
3210,10,1,1,1,0,3.63442342142082,114.84417345649427
3211,9,1,1,1,1,4.0,3.0
3212,12,1,1,1,1,8.0,591.0
3212,0,2,1,1,1,2.0,114.84417345649427
3212,2,3,1,1,1,2.0,114.84417345649427
3213,3,1,1,1,1,4.0,66.0
3214,2,1,1,1,0,3.63442342142082,114.84417345649427
3215,2,1,1,1,0,3.63442342142082,114.84417345649427
3216,3,1,1,1,0,3.63442342142082,114.84417345649427
3217,1,1,1,1,1,2.0,114.84417345649427
3217,0,2,1,1,0,3.63442342142082,114.84417345649427
3217,2,3,1,1,0,3.63442342142082,114.84417345649427
3217,4,4,1,1,0,3.63442342142082,114.84417345649427
3218,0,1,1,1,1,7.0,114.84417345649427
3219,1,1,1,1,1,5.0,114.84417345649427
3220,11,1,1,1,1,4.0,218.0
3221,1,1,1,1,0,3.63442342142082,114.84417345649427
3221,12,2,1,1,0,3.63442342142082,114.84417345649427
3222,11,1,1,1,1,2.0,49.0
3223,13,1,1,1,1,3.0,176.0
3223,4,2,1,1,0,3.63442342142082,114.84417345649427
3224,1,1,1,1,1,1.0,114.84417345649427
3224,2,2,1,1,1,2.0,114.84417345649427
3224,13,3,1,1,1,1.0,6.0
3224,14,4,1,1,0,3.63442342142082,114.84417345649427
3224,15,5,1,1,0,3.63442342142082,114.84417345649427
3224,0,6,1,1,1,3.0,114.84417345649427
3225,13,1,1,1,0,3.63442342142082,114.84417345649427
3226,1,1,1,1,1,3.0,114.84417345649427
3227,12,1,1,1,1,2.0,114.84417345649427
3228,1,1,1,1,1,5.0,114.84417345649427
3228,9,2,1,1,1,3.0,46.0
3228,11,3,1,1,1,3.0,10.0
3228,12,4,1,1,1,3.63442342142082,114.84417345649427
3229,13,1,1,1,0,3.63442342142082,114.84417345649427
3230,10,1,1,1,0,3.63442342142082,114.84417345649427
3231,11,1,1,1,0,3.63442342142082,114.84417345649427
3232,0,1,1,1,1,1.0,114.84417345649427
3233,1,1,1,1,0,3.63442342142082,114.84417345649427
3234,1,1,1,1,0,3.63442342142082,114.84417345649427
3235,12,1,1,1,1,1.0,1.0
3236,2,1,1,1,1,34.0,114.84417345649427
3237,0,1,1,1,1,1.0,114.84417345649427
3238,1,1,1,1,0,3.63442342142082,114.84417345649427
3238,11,2,1,1,1,1.0,2.0
3239,2,1,1,1,1,2.0,114.84417345649427
3240,2,1,1,1,1,3.0,114.84417345649427
3241,11,1,1,1,1,2.0,4.0
3242,2,1,1,1,1,11.0,114.84417345649427
3243,2,1,1,1,0,3.63442342142082,114.84417345649427
3243,4,2,1,1,0,3.63442342142082,114.84417345649427
3243,5,3,1,1,0,3.63442342142082,114.84417345649427
3244,11,1,1,1,1,2.0,25.0
3245,12,1,1,1,1,7.0,210.0
3246,14,1,1,1,1,2.0,114.84417345649427
3247,12,1,1,1,1,2.0,81.0
3247,14,2,1,1,1,3.0,87.0
3248,1,1,1,1,1,5.0,114.84417345649427
3249,11,1,1,1,1,1.0,114.84417345649427
3250,5,1,1,1,1,3.63442342142082,114.84417345649427
3251,12,1,1,1,1,2.0,2.0
3252,1,1,1,1,1,1.0,114.84417345649427
3253,11,1,1,1,1,2.0,57.0
3254,1,1,1,1,0,3.63442342142082,114.84417345649427
3255,5,1,1,1,1,2.0,56.0
3255,2,2,1,1,0,3.63442342142082,114.84417345649427
3256,1,1,1,1,1,1.0,114.84417345649427
3257,5,1,1,1,1,6.0,63.0
3257,4,2,1,1,0,3.63442342142082,114.84417345649427
3258,1,1,1,1,1,1.0,114.84417345649427
3259,13,1,1,1,1,2.0,114.84417345649427
3260,1,1,1,1,1,2.0,114.84417345649427
3261,15,1,1,1,0,3.63442342142082,114.84417345649427
3262,5,1,1,1,0,3.63442342142082,114.84417345649427
3263,1,1,1,1,1,1.0,114.84417345649427
3264,5,1,1,1,1,2.0,12.0
3265,14,1,1,1,1,4.0,10.0
3265,0,2,1,1,1,15.0,114.84417345649427
3265,1,3,1,1,1,2.0,114.84417345649427
3265,2,4,1,1,1,11.0,114.84417345649427
3265,13,5,1,1,1,4.0,10.0
3266,1,1,1,1,1,3.0,114.84417345649427
3267,1,1,1,1,1,4.0,114.84417345649427
3268,9,1,1,1,1,7.0,139.0
3269,2,1,1,1,0,3.63442342142082,114.84417345649427
3270,0,1,1,1,1,3.0,114.84417345649427
3270,2,2,1,1,1,14.0,114.84417345649427
3271,9,1,1,1,1,2.0,10.0
3271,11,2,1,1,1,3.0,6.0
3272,1,1,1,1,1,1.0,114.84417345649427
3273,1,1,1,1,1,4.0,114.84417345649427
3274,2,1,1,1,1,7.0,114.84417345649427
3275,11,1,1,1,1,2.0,28.0
3276,1,1,1,1,0,3.63442342142082,114.84417345649427
3277,3,1,1,1,1,1.0,114.84417345649427
3278,13,1,1,1,0,3.63442342142082,114.84417345649427
3279,3,1,1,1,1,2.0,114.84417345649427
3280,4,1,1,1,0,3.63442342142082,114.84417345649427
3281,1,1,1,1,1,1.0,114.84417345649427
3282,13,1,1,1,1,1.0,114.84417345649427
3283,12,1,1,1,1,4.0,8.0
3284,14,1,1,1,0,3.63442342142082,114.84417345649427
3285,4,1,1,1,0,3.63442342142082,114.84417345649427
3286,3,1,1,1,1,2.0,40.0
3287,12,1,1,1,1,1.0,114.84417345649427
3288,10,1,1,1,0,3.63442342142082,114.84417345649427
3288,13,2,1,1,0,3.63442342142082,114.84417345649427
3289,1,1,1,1,1,2.0,114.84417345649427
3290,12,1,1,1,1,2.0,1.0
3291,1,1,1,1,1,1.0,114.84417345649427
3291,7,2,1,1,0,3.63442342142082,114.84417345649427
3292,3,1,1,1,1,1.0,1.0
3293,11,1,1,1,1,6.0,35.0
3294,1,1,1,1,1,2.0,114.84417345649427
3295,1,1,1,1,1,1.0,114.84417345649427
3296,2,1,1,1,0,3.63442342142082,114.84417345649427
3296,4,2,1,1,0,3.63442342142082,114.84417345649427
3297,8,1,1,1,1,3.63442342142082,114.84417345649427
3297,14,2,1,1,0,3.63442342142082,114.84417345649427
3297,13,3,1,1,1,1.0,114.84417345649427
3297,2,4,1,1,0,3.63442342142082,114.84417345649427
3297,10,5,1,1,0,3.63442342142082,114.84417345649427
3298,10,1,1,1,0,3.63442342142082,114.84417345649427
3299,1,1,1,1,1,1.0,114.84417345649427
3300,3,1,1,1,1,2.0,4.0
3301,13,1,1,1,1,1.0,15.0
3302,1,1,1,1,1,1.0,114.84417345649427
3303,1,1,1,1,0,3.63442342142082,114.84417345649427
3304,1,1,1,1,0,3.63442342142082,114.84417345649427
3304,9,2,1,1,0,3.63442342142082,114.84417345649427
3305,3,1,1,1,0,3.63442342142082,114.84417345649427
3306,1,1,1,1,1,1.0,114.84417345649427
3307,1,1,1,1,1,1.0,114.84417345649427
3308,1,1,1,1,0,3.63442342142082,114.84417345649427
3309,1,1,1,1,1,3.0,114.84417345649427
3310,12,1,1,1,1,9.0,219.0
3311,1,1,1,1,1,1.0,114.84417345649427
3312,11,1,1,1,0,3.63442342142082,114.84417345649427
3313,9,1,1,1,1,6.0,180.0
3313,14,2,1,1,0,3.63442342142082,114.84417345649427
3314,3,1,1,1,1,4.0,16.0
3314,13,2,1,1,0,3.63442342142082,114.84417345649427
3315,3,1,1,1,0,3.63442342142082,114.84417345649427
3316,1,1,1,1,1,1.0,114.84417345649427
3317,10,1,1,1,0,3.63442342142082,114.84417345649427
3318,2,1,1,1,1,10.0,114.84417345649427
3319,1,1,1,1,1,5.0,114.84417345649427
3319,12,2,1,1,1,8.0,364.0
3320,9,1,1,1,1,1.0,1.0
3321,1,1,1,1,1,3.0,114.84417345649427
3321,12,2,1,1,1,1.0,2.0
3322,5,1,1,1,1,1.0,4.0
3323,5,1,1,1,1,2.0,63.0
3324,13,1,1,1,1,7.0,114.84417345649427
3324,4,2,1,1,1,7.0,15.0
3325,3,1,1,1,0,3.63442342142082,114.84417345649427
3326,1,1,1,1,1,12.0,114.84417345649427
3327,2,1,1,1,1,2.0,114.84417345649427
3328,2,1,1,1,0,3.63442342142082,114.84417345649427
3329,10,1,1,1,0,3.63442342142082,114.84417345649427
3329,12,2,1,1,1,3.63442342142082,114.84417345649427
3330,1,1,1,1,1,2.0,114.84417345649427
3331,0,1,1,1,1,2.0,114.84417345649427
3331,2,2,1,1,1,26.0,114.84417345649427
3332,2,1,1,1,0,3.63442342142082,114.84417345649427
3333,1,1,1,1,1,2.0,114.84417345649427
3333,13,2,1,1,1,1.0,114.84417345649427
3334,12,1,1,1,1,2.0,114.84417345649427
3335,7,1,1,1,1,2.0,3.0
3336,1,1,1,1,1,2.0,114.84417345649427
3336,9,2,1,1,1,2.0,12.0
3336,14,3,1,1,0,3.63442342142082,114.84417345649427
3337,5,1,1,1,1,1.0,19.0
3337,0,2,1,1,0,3.63442342142082,114.84417345649427
3338,10,1,1,1,0,3.63442342142082,114.84417345649427
3338,14,2,1,1,1,3.0,2.0
3339,1,1,1,1,0,3.63442342142082,114.84417345649427
3340,4,1,1,1,1,2.0,1.0
3341,1,1,1,1,1,4.0,114.84417345649427
3342,3,1,1,1,1,2.0,25.0
3343,13,1,1,1,1,18.0,667.0
3344,4,1,1,1,0,3.63442342142082,114.84417345649427
3345,14,1,1,1,1,3.0,92.0
3346,9,1,1,1,1,17.0,12.0
3346,14,2,1,1,1,2.0,114.84417345649427
3347,1,1,1,1,0,3.63442342142082,114.84417345649427
3347,7,2,1,1,0,3.63442342142082,114.84417345649427
3347,9,3,1,1,0,3.63442342142082,114.84417345649427
3347,11,4,1,1,0,3.63442342142082,114.84417345649427
3348,3,1,1,1,0,3.63442342142082,114.84417345649427
3349,7,1,1,1,0,3.63442342142082,114.84417345649427
3349,9,2,1,1,0,3.63442342142082,114.84417345649427
3350,12,1,1,1,1,3.0,114.84417345649427
3350,10,2,1,1,0,3.63442342142082,114.84417345649427
3351,1,1,1,1,1,1.0,114.84417345649427
3351,3,2,1,1,0,3.63442342142082,114.84417345649427
3352,1,1,1,1,1,1.0,114.84417345649427
3353,1,1,1,1,1,1.0,114.84417345649427
3354,12,1,1,1,1,3.63442342142082,114.84417345649427
3355,12,1,1,1,1,3.63442342142082,114.84417345649427
3356,10,1,1,1,0,3.63442342142082,114.84417345649427
3357,11,1,1,1,1,1.0,114.84417345649427
3358,1,1,1,1,1,12.0,114.84417345649427
3359,1,1,1,1,1,3.0,114.84417345649427
3360,4,1,1,1,0,3.63442342142082,114.84417345649427
3361,9,1,1,1,1,2.0,1.0
3361,6,2,1,1,1,3.0,26.0
3361,8,3,1,1,1,3.63442342142082,114.84417345649427
3362,1,1,1,1,0,3.63442342142082,114.84417345649427
3363,0,1,1,1,0,3.63442342142082,114.84417345649427
3363,2,2,1,1,0,3.63442342142082,114.84417345649427
3363,4,3,1,1,0,3.63442342142082,114.84417345649427
3363,5,4,1,1,1,1.0,1.0
